_id,newprod,plantid,prodlane,prodid,skuid,batchno,transdate,wcid,qty1,unit1,qty2,unit2
OP001180,0,M01,M0103,P178,SKU096,B178,2015-Jan-01 03:18:34,WC02,0.865113734,Hours,85,ea
OP001181,1,M02,M0204,P179,SKU019,B179,2015-Jan-01 18:11:02,WC01,0.451302295,Hours,49,ea
OP001182,1,M02,M0201,P180,SKU015,B180,2015-Jan-01 23:33:18,WC01,0.448023977,Hours,85,ea
OP001183,1,M01,M0104,P181,SKU011,B181,2015-Jan-01 07:14:41,WC01,0.08409697,Hours,54,ea
OP001184,0,M01,M0104,P182,SKU093,B182,2015-Jan-01 19:35:29,WC02,0.565991882,Hours,54,ea
OP001185,0,M01,M0104,P183,SKU096,B183,2015-Jan-01 19:38:53,WC03,0.486272304,Hours,54,ea
OP001186,1,M01,M0103,P184,SKU043,B184,2015-Jan-01 08:16:09,WC01,0.804442512,Hours,96,ea
OP001187,0,M01,M0103,P185,SKU019,B185,2015-Jan-01 08:37:55,WC02,0.07130312,Hours,96,ea
OP001188,1,M02,M0201,P186,SKU010,B186,2015-Jan-01 05:21:45,WC01,0.514417872,Hours,32,ea
OP001189,0,M02,M0201,P187,SKU068,B187,2015-Jan-01 08:29:56,WC02,0.451744221,Hours,32,ea
OP001190,1,M03,M0301,P188,SKU033,B188,2015-Jan-01 21:39:52,WC01,0.09616875,Hours,97,ea
OP001191,1,M02,M0204,P189,SKU025,B189,2015-Jan-01 15:48:07,WC01,0.332620754,Hours,66,ea
OP001192,1,M02,M0202,P190,SKU095,B190,2015-Jan-01 22:57:50,WC01,0.892257952,Hours,3,ea
OP001193,1,M03,M0304,P191,SKU026,B191,2015-Jan-01 02:56:12,WC01,0.599234379,Hours,29,ea
OP001194,0,M03,M0304,P192,SKU043,B192,2015-Jan-01 13:04:52,WC02,0.988244001,Hours,29,ea
OP001195,0,M03,M0304,P193,SKU053,B193,2015-Jan-01 15:04:18,WC03,0.836079822,Hours,29,ea
OP001196,1,M02,M0202,P194,SKU009,B194,2015-Jan-01 22:33:47,WC01,0.399334509,Hours,66,ea
OP001197,1,M02,M0204,P195,SKU090,B195,2015-Jan-01 17:29:05,WC01,0.382585199,Hours,12,ea
OP001198,1,M02,M0203,P196,SKU024,B196,2015-Jan-01 11:08:29,WC01,0.602010098,Hours,55,ea
OP001199,0,M02,M0203,P197,SKU094,B197,2015-Jan-01 21:13:55,WC02,0.504088041,Hours,55,ea
OP001200,1,M02,M0204,P198,SKU046,B198,2015-Jan-01 00:15:10,WC01,0.397635716,Hours,96,ea
OP001201,0,M02,M0204,P199,SKU001,B199,2015-Jan-01 05:46:23,WC02,0.431071854,Hours,96,ea
OP001202,1,M03,M0302,P200,SKU023,B200,2015-Jan-01 01:20:44,WC01,0.821662983,Hours,99,ea
OP001203,0,M03,M0302,P201,SKU001,B201,2015-Jan-01 00:47:11,WC02,0.787350836,Hours,99,ea
OP001204,0,M03,M0302,P202,SKU013,B202,2015-Jan-01 12:33:25,WC03,0.232577226,Hours,99,ea
OP001205,0,M03,M0302,P203,SKU020,B203,2015-Jan-01 16:35:56,WC04,0.472759312,Hours,99,ea
OP001206,1,M02,M0202,P204,SKU039,B204,2015-Jan-01 14:42:48,WC01,0.22542664,Hours,91,ea
OP001207,0,M02,M0202,P205,SKU038,B205,2015-Jan-01 17:11:31,WC02,0.335865268,Hours,91,ea
OP001208,0,M02,M0202,P206,SKU064,B206,2015-Jan-01 15:59:17,WC03,0.576223922,Hours,91,ea
OP001209,0,M02,M0202,P207,SKU039,B207,2015-Jan-01 12:59:30,WC04,0.575835867,Hours,91,ea
OP001210,1,M02,M0201,P208,SKU063,B208,2015-Jan-01 22:15:11,WC01,0.469149045,Hours,41,ea
OP001211,1,M02,M0202,P209,SKU018,B209,2015-Jan-01 11:11:16,WC01,0.409424384,Hours,47,ea
OP001212,1,M01,M0102,P210,SKU090,B210,2015-Jan-01 22:29:56,WC01,0.683627926,Hours,69,ea
OP001213,1,M03,M0304,P211,SKU028,B211,2015-Jan-01 04:50:40,WC01,0.162270643,Hours,31,ea
OP001214,1,M02,M0203,P212,SKU089,B212,2015-Jan-01 05:37:29,WC01,0.671030587,Hours,90,ea
OP001215,0,M02,M0203,P213,SKU010,B213,2015-Jan-01 00:06:53,WC02,0.591389945,Hours,90,ea
OP001216,0,M02,M0203,P214,SKU020,B214,2015-Jan-01 01:15:41,WC03,0.444615017,Hours,90,ea
OP001217,0,M02,M0203,P215,SKU002,B215,2015-Jan-01 11:50:20,WC04,0.155534209,Hours,90,ea
OP001218,1,M01,M0101,P216,SKU044,B216,2015-Jan-01 07:18:57,WC01,0.124777132,Hours,31,ea
OP001219,1,M02,M0205,P217,SKU033,B217,2015-Jan-01 20:33:16,WC01,0.694891411,Hours,50,ea
OP001220,1,M03,M0303,P218,SKU088,B218,2015-Jan-01 16:11:40,WC01,0.716956358,Hours,11,ea
OP001221,0,M03,M0303,P219,SKU083,B219,2015-Jan-01 05:24:36,WC02,0.280853927,Hours,11,ea
OP001222,0,M03,M0303,P220,SKU059,B220,2015-Jan-01 20:35:52,WC03,0.230550286,Hours,11,ea
OP001223,0,M03,M0303,P221,SKU055,B221,2015-Jan-01 23:54:37,WC04,0.921460515,Hours,11,ea
OP001224,0,M03,M0303,P222,SKU046,B222,2015-Jan-01 13:23:52,WC05,0.115748996,Hours,11,ea
OP001225,1,M03,M0303,P223,SKU096,B223,2015-Jan-01 01:09:21,WC01,0.67751436,Hours,48,ea
OP001226,1,M03,M0303,P224,SKU053,B224,2015-Jan-01 01:03:40,WC01,0.173517325,Hours,36,ea
OP001227,0,M03,M0303,P225,SKU002,B225,2015-Jan-01 21:41:44,WC02,0.789824558,Hours,36,ea
OP001228,0,M03,M0303,P226,SKU004,B226,2015-Jan-01 10:10:34,WC03,0.128583116,Hours,36,ea
OP001229,0,M03,M0303,P227,SKU040,B227,2015-Jan-01 10:07:50,WC04,0.797361505,Hours,36,ea
OP001230,1,M03,M0303,P228,SKU082,B228,2015-Jan-01 21:06:42,WC01,0.99835998,Hours,48,ea
OP001231,1,M01,M0102,P229,SKU068,B229,2015-Jan-01 23:32:42,WC01,0.323292083,Hours,92,ea
OP001232,0,M01,M0102,P230,SKU033,B230,2015-Jan-01 11:45:10,WC02,0.834309962,Hours,92,ea
OP001233,0,M01,M0102,P231,SKU077,B231,2015-Jan-01 23:23:06,WC03,0.051500281,Hours,92,ea
OP001234,0,M01,M0102,P232,SKU044,B232,2015-Jan-01 00:55:38,WC04,0.575010286,Hours,92,ea
OP001235,0,M01,M0102,P233,SKU022,B233,2015-Jan-01 03:04:41,WC05,0.824376145,Hours,92,ea
OP001236,0,M01,M0102,P234,SKU031,B234,2015-Jan-01 11:08:31,WC06,0.084379004,Hours,92,ea
OP001237,0,M01,M0102,P235,SKU076,B235,2015-Jan-01 03:22:35,WC07,0.486646387,Hours,92,ea
OP001238,1,M03,M0303,P236,SKU096,B236,2015-Jan-01 21:47:02,WC01,0.198015308,Hours,50,ea
OP001239,1,M01,M0104,P237,SKU092,B237,2015-Jan-01 11:59:52,WC01,0.946243959,Hours,28,ea
OP001240,1,M03,M0302,P238,SKU088,B238,2015-Jan-01 15:17:19,WC01,0.223141196,Hours,33,ea
OP001241,0,M03,M0302,P239,SKU045,B239,2015-Jan-01 03:26:09,WC02,0.926029043,Hours,33,ea
OP001242,0,M03,M0302,P240,SKU022,B240,2015-Jan-01 20:39:36,WC03,0.845590273,Hours,33,ea
OP001243,1,M02,M0205,P241,SKU075,B241,2015-Jan-01 22:32:30,WC01,0.364440967,Hours,47,ea
OP001244,1,M02,M0205,P242,SKU043,B242,2015-Jan-01 05:04:47,WC01,0.925415482,Hours,89,ea
OP001245,0,M02,M0205,P243,SKU088,B243,2015-Jan-01 11:28:04,WC02,0.53401419,Hours,89,ea
OP001246,1,M03,M0305,P244,SKU023,B244,2015-Jan-01 07:27:22,WC01,0.238549763,Hours,3,ea
OP001247,0,M03,M0305,P245,SKU068,B245,2015-Jan-01 06:31:45,WC02,0.51053781,Hours,3,ea
OP001248,1,M01,M0101,P246,SKU024,B246,2015-Jan-01 17:08:57,WC01,0.437379113,Hours,53,ea
OP001249,0,M01,M0101,P247,SKU088,B247,2015-Jan-01 15:51:14,WC02,0.336003832,Hours,53,ea
OP001250,0,M01,M0101,P248,SKU074,B248,2015-Jan-01 18:10:55,WC03,0.14795334,Hours,53,ea
OP001251,0,M01,M0101,P249,SKU043,B249,2015-Jan-01 01:25:32,WC04,0.41816302,Hours,53,ea
OP001252,1,M01,M0103,P250,SKU026,B250,2015-Jan-01 13:51:46,WC01,0.946737293,Hours,48,ea
OP001253,0,M01,M0103,P251,SKU027,B251,2015-Jan-01 20:29:25,WC02,0.030137883,Hours,48,ea
OP001254,1,M01,M0102,P252,SKU099,B252,2015-Jan-01 01:46:48,WC01,0.37532189,Hours,31,ea
OP001255,1,M02,M0205,P253,SKU054,B253,2015-Jan-01 06:20:55,WC01,0.822989659,Hours,32,ea
OP001256,0,M02,M0205,P254,SKU078,B254,2015-Jan-01 14:34:56,WC02,0.099998956,Hours,32,ea
OP001257,0,M02,M0205,P255,SKU051,B255,2015-Jan-01 01:31:41,WC03,0.622587099,Hours,32,ea
OP001258,1,M01,M0103,P256,SKU018,B256,2015-Jan-01 03:51:01,WC01,0.282724524,Hours,20,ea
OP001259,1,M03,M0305,P257,SKU036,B257,2015-Jan-01 11:38:39,WC01,0.041462909,Hours,59,ea
OP001260,1,M02,M0204,P258,SKU065,B258,2015-Jan-01 04:53:19,WC01,0.432041792,Hours,98,ea
OP001261,0,M02,M0204,P259,SKU030,B259,2015-Jan-01 00:20:53,WC02,0.527949707,Hours,98,ea
OP001262,1,M03,M0305,P260,SKU023,B260,2015-Jan-01 21:47:35,WC01,0.323254787,Hours,0,ea
OP001263,1,M03,M0301,P261,SKU023,B261,2015-Jan-01 19:17:14,WC01,0.414341316,Hours,93,ea
OP001264,0,M03,M0301,P262,SKU002,B262,2015-Jan-01 03:40:48,WC02,0.724357875,Hours,93,ea
OP001265,0,M03,M0301,P263,SKU062,B263,2015-Jan-01 14:37:18,WC03,0.897301735,Hours,93,ea
OP001266,0,M03,M0301,P264,SKU003,B264,2015-Jan-01 14:12:12,WC04,0.456497019,Hours,93,ea
OP001267,0,M03,M0301,P265,SKU047,B265,2015-Jan-01 15:10:49,WC05,0.452438461,Hours,93,ea
OP001268,0,M03,M0301,P266,SKU014,B266,2015-Jan-01 09:45:52,WC06,0.75642436,Hours,93,ea
OP001269,1,M03,M0301,P267,SKU081,B267,2015-Jan-01 17:32:54,WC01,0.750476414,Hours,74,ea
OP001270,0,M03,M0301,P268,SKU048,B268,2015-Jan-01 21:16:14,WC02,0.455924716,Hours,74,ea
OP001271,0,M03,M0301,P269,SKU091,B269,2015-Jan-01 11:33:37,WC03,0.190153794,Hours,74,ea
OP001272,0,M03,M0301,P270,SKU064,B270,2015-Jan-01 22:22:48,WC04,0.031818606,Hours,74,ea
OP001273,1,M01,M0104,P271,SKU051,B271,2015-Jan-01 21:15:10,WC01,0.522274217,Hours,42,ea
OP001274,0,M01,M0104,P272,SKU029,B272,2015-Jan-01 16:30:55,WC02,0.854449167,Hours,42,ea
OP001275,0,M01,M0104,P273,SKU091,B273,2015-Jan-01 12:21:37,WC03,0.81301122,Hours,42,ea
OP001276,1,M03,M0301,P274,SKU062,B274,2015-Jan-01 12:43:35,WC01,0.198066026,Hours,50,ea
OP001277,1,M02,M0201,P275,SKU024,B275,2015-Jan-01 00:54:13,WC01,0.170490679,Hours,42,ea
OP001278,1,M03,M0304,P276,SKU036,B276,2015-Jan-01 06:42:51,WC01,0.51806108,Hours,62,ea
OP001279,0,M03,M0304,P277,SKU009,B277,2015-Jan-01 08:51:53,WC02,0.35741018,Hours,62,ea
OP001280,1,M03,M0302,P278,SKU095,B278,2015-Jan-01 20:43:37,WC01,0.483943214,Hours,38,ea
OP001281,0,M03,M0302,P279,SKU003,B279,2015-Jan-01 18:37:21,WC02,0.630888503,Hours,38,ea
OP001282,0,M03,M0302,P280,SKU019,B280,2015-Jan-01 23:31:09,WC03,0.426240883,Hours,38,ea
OP001283,0,M03,M0302,P281,SKU035,B281,2015-Jan-01 07:12:31,WC04,0.596498725,Hours,38,ea
OP001284,1,M02,M0203,P282,SKU074,B282,2015-Jan-01 16:38:37,WC01,0.972611186,Hours,10,ea
OP001285,0,M02,M0203,P283,SKU100,B283,2015-Jan-01 09:24:21,WC02,0.045210889,Hours,10,ea
OP001286,0,M02,M0203,P284,SKU051,B284,2015-Jan-01 15:07:48,WC03,0.94510454,Hours,10,ea
OP001287,1,M01,M0102,P285,SKU038,B285,2015-Jan-01 11:28:28,WC01,0.896594166,Hours,25,ea
OP001288,0,M01,M0102,P286,SKU084,B286,2015-Jan-01 01:59:20,WC02,0.740968912,Hours,25,ea
OP001289,0,M01,M0102,P287,SKU038,B287,2015-Jan-01 13:08:18,WC03,0.525572451,Hours,25,ea
OP001290,0,M01,M0102,P288,SKU071,B288,2015-Jan-01 06:57:31,WC04,0.421543973,Hours,25,ea
OP001291,1,M02,M0201,P289,SKU046,B289,2015-Jan-01 19:15:59,WC01,0.923737494,Hours,89,ea
OP001292,1,M02,M0201,P290,SKU049,B290,2015-Jan-01 09:42:42,WC01,0.765342889,Hours,42,ea
OP001293,1,M02,M0204,P291,SKU067,B291,2015-Jan-01 18:32:45,WC01,0.273646534,Hours,60,ea
OP001294,0,M02,M0204,P292,SKU077,B292,2015-Jan-01 12:15:51,WC02,0.625397985,Hours,60,ea
OP001295,0,M02,M0204,P293,SKU002,B293,2015-Jan-01 17:48:50,WC03,0.320568694,Hours,60,ea
OP001296,1,M02,M0201,P294,SKU061,B294,2015-Jan-01 20:33:36,WC01,0.541614702,Hours,44,ea
OP001297,1,M02,M0201,P295,SKU024,B295,2015-Jan-01 11:53:26,WC01,0.465460233,Hours,8,ea
OP001298,1,M02,M0204,P296,SKU015,B296,2015-Jan-01 06:00:15,WC01,0.071227931,Hours,1,ea
OP001299,0,M02,M0204,P297,SKU047,B297,2015-Jan-01 12:06:21,WC02,0.090795623,Hours,1,ea
OP001300,1,M02,M0204,P298,SKU012,B298,2015-Jan-01 23:20:09,WC01,0.170231765,Hours,25,ea
OP001301,1,M03,M0304,P299,SKU040,B299,2015-Jan-01 04:30:14,WC01,0.990197365,Hours,87,ea
OP001302,1,M01,M0101,P300,SKU051,B300,2015-Jan-01 15:35:15,WC01,0.819266583,Hours,91,ea
OP001303,1,M03,M0305,P301,SKU043,B301,2015-Jan-01 19:31:24,WC01,0.03862753,Hours,98,ea
OP001304,0,M03,M0305,P302,SKU055,B302,2015-Jan-01 15:42:46,WC02,0.471729061,Hours,98,ea
OP001305,1,M02,M0202,P303,SKU071,B303,2015-Jan-01 22:05:51,WC01,0.950718069,Hours,56,ea
OP001306,0,M02,M0202,P304,SKU092,B304,2015-Jan-01 11:58:08,WC02,0.040272093,Hours,56,ea
OP001307,1,M03,M0304,P305,SKU022,B305,2015-Jan-01 01:41:36,WC01,0.013635093,Hours,96,ea
OP001308,0,M03,M0304,P306,SKU080,B306,2015-Jan-01 19:10:34,WC02,0.969733458,Hours,96,ea
OP001309,1,M03,M0302,P307,SKU072,B307,2015-Jan-01 18:01:25,WC01,0.878311259,Hours,33,ea
OP001310,0,M03,M0302,P308,SKU074,B308,2015-Jan-01 13:17:31,WC02,0.692087817,Hours,33,ea
